时间,透水率,设备编号,月份,季节
2025-11-18 07:00:00,81.8961570397339,A8,11,秋
2025-11-18 08:00:00,71.5041261816239,A8,11,秋
2025-11-18 09:00:00,82.1354703966013,A8,11,秋
2025-11-18 10:00:00,80.2022644964748,A8,11,秋
2025-11-18 11:00:00,82.062546712918,A8,11,秋
2025-11-18 12:00:00,81.9867145388537,A8,11,秋
2025-11-18 13:00:00,81.4863194414622,A8,11,秋
2025-11-18 14:00:00,80.7546400150263,A8,11,秋
2025-11-18 15:00:00,80.6864930355479,A8,11,秋
2025-11-18 16:00:00,82.5474619457255,A8,11,秋
2025-11-18 17:00:00,81.3727885428279,A8,11,秋
2025-11-18 18:00:00,81.2188958538578,A8,11,秋
2025-11-18 19:00:00,82.1686814377522,A8,11,秋
2025-11-18 20:00:00,82.1134102998093,A8,11,秋
2025-11-18 21:00:00,79.9213270016827,A8,11,秋
2025-11-18 22:00:00,80.6340553008863,A8,11,秋
2025-11-18 23:00:00,80.7096461757065,A8,11,秋
2025-11-19 00:00:00,81.3134420535076,A8,11,秋
2025-11-19 01:00:00,79.1572925270811,A8,11,秋
2025-11-19 02:00:00,80.936273999221,A8,11,秋
2025-11-19 03:00:00,81.317951904236,A8,11,秋
2025-11-19 04:00:00,80.022436857639,A8,11,秋
2025-11-19 05:00:00,81.3767582762708,A8,11,秋
2025-11-19 06:00:00,81.6278490299009,A8,11,秋
2025-11-19 07:00:00,80.9126830857545,A8,11,秋
2025-11-19 08:00:00,81.1004056595261,A8,11,秋
2025-11-19 09:00:00,82.2002817494284,A8,11,秋
2025-11-19 10:00:00,81.9107271731886,A8,11,秋
2025-11-19 12:00:00,81.1874255719617,A8,11,秋
2025-11-19 13:00:00,80.5124800124703,A8,11,秋
2025-11-19 14:00:00,80.5015035519408,A8,11,秋
2025-11-19 15:00:00,80.9958326536085,A8,11,秋
2025-11-19 16:00:00,81.1281965746077,A8,11,秋
2025-11-19 17:00:00,83.2903634283422,A8,11,秋
2025-11-19 18:00:00,80.367744237223,A8,11,秋
2025-11-19 19:00:00,82.5176175680002,A8,11,秋
2025-11-19 20:00:00,81.0832088244255,A8,11,秋
2025-11-19 21:00:00,83.4417020959448,A8,11,秋
2025-11-19 22:00:00,81.856363620529,A8,11,秋
2025-11-19 23:00:00,81.2416132304239,A8,11,秋
2025-11-20 00:00:00,80.1212549842061,A8,11,秋
2025-11-20 01:00:00,80.0624513770045,A8,11,秋
2025-11-20 02:00:00,80.8462275664552,A8,11,秋
2025-11-20 03:00:00,79.6361646095398,A8,11,秋
2025-11-20 04:00:00,80.6920800345839,A8,11,秋
2025-11-20 05:00:00,81.1344816266727,A8,11,秋
2025-11-20 06:00:00,81.0838392432462,A8,11,秋
2025-11-20 07:00:00,79.5157703589083,A8,11,秋
2025-11-20 08:00:00,80.3507289444487,A8,11,秋
2025-11-20 09:00:00,79.1974863737804,A8,11,秋
2025-11-20 10:00:00,80.1902236681396,A8,11,秋
2025-11-20 11:00:00,80.3524253308613,A8,11,秋
2025-11-20 12:00:00,79.5281505281143,A8,11,秋
2025-11-20 13:00:00,80.8073437713133,A8,11,秋
2025-11-20 14:00:00,80.2603362015983,A8,11,秋
2025-11-20 15:00:00,78.7225304307343,A8,11,秋
2025-11-20 16:00:00,104.239432534066,A8,11,秋
2025-11-20 17:00:00,81.690650443312,A8,11,秋
2025-11-20 18:00:00,80.6495033546231,A8,11,秋
2025-11-20 19:00:00,80.4033764347142,A8,11,秋
2025-11-20 20:00:00,78.9640458532404,A8,11,秋
2025-11-20 21:00:00,80.6731285272364,A8,11,秋
2025-11-20 22:00:00,79.820447845636,A8,11,秋
2025-11-20 23:00:00,80.4695032572218,A8,11,秋
2025-11-21 00:00:00,78.6245726587259,A8,11,秋
2025-11-21 01:00:00,80.3480260074508,A8,11,秋
2025-11-21 02:00:00,78.8477791598935,A8,11,秋
2025-11-21 03:00:00,79.8023176803393,A8,11,秋
2025-11-21 04:00:00,80.2438632802005,A8,11,秋
2025-11-21 05:00:00,79.400861057751,A8,11,秋
2025-11-21 06:00:00,79.6262852705623,A8,11,秋
2025-11-21 08:00:00,80.1152699030846,A8,11,秋
2025-11-21 09:00:00,78.2567726250991,A8,11,秋
2025-11-21 10:00:00,79.8594600438288,A8,11,秋
2025-11-21 11:00:00,79.2504127388224,A8,11,秋
2025-11-21 12:00:00,80.1434538541225,A8,11,秋
2025-11-21 13:00:00,80.5634313557833,A8,11,秋
2025-11-21 14:00:00,78.6375185350024,A8,11,秋
2025-11-21 15:00:00,79.5836994473647,A8,11,秋
2025-11-21 16:00:00,80.254425668979,A8,11,秋
2025-11-21 17:00:00,79.4743485393049,A8,11,秋
2025-11-21 18:00:00,78.3592949837094,A8,11,秋
2025-11-21 19:00:00,79.9109358425216,A8,11,秋
2025-11-21 20:00:00,80.1002037625383,A8,11,秋
2025-11-21 21:00:00,79.0798382467883,A8,11,秋
2025-11-22 00:00:00,80.4903963842831,A8,11,秋
2025-11-22 11:00:00,79.2996020433088,A8,11,秋
2025-11-22 12:00:00,80.5788864626965,A8,11,秋
2025-11-22 13:00:00,79.6244135313028,A8,11,秋
2025-11-22 14:00:00,79.5421954192261,A8,11,秋
2025-11-22 15:00:00,80.0757239346532,A8,11,秋
2025-11-22 16:00:00,78.705872884628,A8,11,秋
2025-11-22 17:00:00,79.5685157470614,A8,11,秋
2025-11-22 18:00:00,80.2537315816988,A8,11,秋
2025-11-22 19:00:00,82.852780738112,A8,11,秋
2025-11-22 20:00:00,77.6999072315784,A8,11,秋
2025-11-22 21:00:00,77.0680105623691,A8,11,秋
2025-11-22 22:00:00,77.7031964053405,A8,11,秋
2025-11-22 23:00:00,79.1011158525462,A8,11,秋
2025-11-23 00:00:00,77.8500921832145,A8,11,秋
2025-11-23 01:00:00,78.7298797626566,A8,11,秋
2025-11-23 02:00:00,78.6211265314824,A8,11,秋
2025-11-23 03:00:00,78.865714129132,A8,11,秋
2025-11-23 04:00:00,79.2961866265243,A8,11,秋
2025-11-23 05:00:00,78.7800776970524,A8,11,秋
2025-11-23 06:00:00,79.4849217786939,A8,11,秋
2025-11-23 07:00:00,78.3400031473052,A8,11,秋
2025-11-23 08:00:00,78.6171579037022,A8,11,秋
2025-11-23 09:00:00,78.4663771427773,A8,11,秋
2025-11-23 10:00:00,78.2850458133419,A8,11,秋
2025-11-23 11:00:00,77.6428568077156,A8,11,秋
2025-11-23 13:00:00,80.9903738856635,A8,11,秋
2025-11-23 14:00:00,79.105585354774,A8,11,秋
2025-11-23 15:00:00,79.6209271518778,A8,11,秋
2025-11-23 16:00:00,77.4278911281885,A8,11,秋
2025-11-23 17:00:00,79.500917402194,A8,11,秋
2025-11-23 18:00:00,77.7509829257565,A8,11,秋
2025-11-23 19:00:00,78.5405500335616,A8,11,秋
2025-11-23 20:00:00,78.0981400638806,A8,11,秋
2025-11-23 21:00:00,77.9193073347051,A8,11,秋
2025-11-23 22:00:00,79.3648913691255,A8,11,秋
2025-11-23 23:00:00,79.3195520573531,A8,11,秋
2025-11-24 00:00:00,78.2774425443423,A8,11,秋
2025-11-24 01:00:00,78.3124975778316,A8,11,秋
2025-11-24 02:00:00,78.9159524957059,A8,11,秋
2025-11-24 03:00:00,76.3748947056363,A8,11,秋
2025-11-24 04:00:00,78.880130706621,A8,11,秋
2025-11-24 05:00:00,79.0582034842227,A8,11,秋
2025-11-24 06:00:00,78.9858614644528,A8,11,秋
2025-11-24 07:00:00,79.1597949847991,A8,11,秋
2025-11-24 08:00:00,76.894479001633,A8,11,秋
2025-11-24 09:00:00,78.4812034960008,A8,11,秋
2025-11-24 10:00:00,78.2362297263223,A8,11,秋
2025-11-24 11:00:00,78.5566290127407,A8,11,秋
2025-11-24 12:00:00,78.9377214060514,A8,11,秋
2025-11-24 13:00:00,79.218564930924,A8,11,秋
2025-11-24 14:00:00,77.8397369627592,A8,11,秋
2025-11-24 15:00:00,78.0235742112314,A8,11,秋
2025-11-24 16:00:00,78.8876980328671,A8,11,秋
2025-11-24 17:00:00,77.6613824623858,A8,11,秋
2025-11-24 18:00:00,79.0578971273528,A8,11,秋
2025-11-24 19:00:00,77.243399910843,A8,11,秋
2025-11-24 20:00:00,79.5766012755656,A8,11,秋
2025-11-24 21:00:00,78.6217546279457,A8,11,秋
2025-11-24 22:00:00,78.8499550494106,A8,11,秋
2025-11-24 23:00:00,78.5296280265505,A8,11,秋
2025-11-25 00:00:00,76.9408146551967,A8,11,秋
2025-11-25 01:00:00,76.9143668635833,A8,11,秋
2025-11-25 02:00:00,78.9118168511087,A8,11,秋
2025-11-25 03:00:00,76.9901704500578,A8,11,秋
2025-11-25 04:00:00,77.940554887936,A8,11,秋
2025-11-25 05:00:00,77.6382300251255,A8,11,秋
2025-11-25 06:00:00,78.3189921400823,A8,11,秋
2025-11-25 07:00:00,77.9639449814467,A8,11,秋
2025-11-25 08:00:00,77.1751982276442,A8,11,秋
2025-11-25 10:00:00,76.3432980919082,A8,11,秋
2025-11-25 11:00:00,77.0448899619321,A8,11,秋
2025-11-25 12:00:00,77.750415943952,A8,11,秋
2025-11-25 13:00:00,77.1084307877423,A8,11,秋
2025-11-25 14:00:00,78.5985945006215,A8,11,秋
2025-11-25 15:00:00,79.0887701467225,A8,11,秋
2025-11-25 16:00:00,78.1603057049345,A8,11,秋
2025-11-25 17:00:00,77.9794403118905,A8,11,秋
2025-11-25 18:00:00,78.1077394221584,A8,11,秋
2025-11-25 19:00:00,77.3621773334526,A8,11,秋
2025-11-25 20:00:00,77.4075926813373,A8,11,秋
2025-11-25 21:00:00,76.8992888127279,A8,11,秋
2025-11-25 22:00:00,75.8375564364693,A8,11,秋
2025-11-25 23:00:00,82.1738048544617,A8,11,秋
2025-11-26 00:00:00,76.0791867561142,A8,11,秋
2025-11-26 01:00:00,76.2019883739695,A8,11,秋
2025-11-26 02:00:00,75.2135466975889,A8,11,秋
2025-11-26 15:00:00,77.1925650307342,A8,11,秋
2025-11-26 16:00:00,76.5068186612874,A8,11,秋
2025-11-26 17:00:00,76.8883878624015,A8,11,秋
2025-11-26 18:00:00,77.3341353052002,A8,11,秋
2025-11-26 19:00:00,79.428035905157,A8,11,秋
2025-11-26 20:00:00,77.8911576420678,A8,11,秋
2025-11-26 21:00:00,76.2770635850706,A8,11,秋
2025-11-26 22:00:00,78.207768935651,A8,11,秋
2025-11-26 23:00:00,75.4664032648376,A8,11,秋
2025-11-27 00:00:00,76.7257594163244,A8,11,秋
2025-11-27 01:00:00,76.786387846969,A8,11,秋
2025-11-27 02:00:00,76.8611220475717,A8,11,秋
2025-11-27 03:00:00,75.8235453807482,A8,11,秋
2025-11-27 04:00:00,77.2166491773543,A8,11,秋
2025-11-27 05:00:00,76.5058373229146,A8,11,秋
2025-11-27 06:00:00,76.3085800931935,A8,11,秋
2025-11-27 07:00:00,77.5825055863056,A8,11,秋
2025-11-27 08:00:00,77.2668694539841,A8,11,秋
2025-11-27 10:00:00,76.3306977841195,A8,11,秋
2025-11-27 11:00:00,75.7842180619124,A8,11,秋
2025-11-27 12:00:00,77.8529155467,A8,11,秋
2025-11-27 13:00:00,76.2379979450347,A8,11,秋
2025-11-27 14:00:00,77.371416224259,A8,11,秋
2025-11-27 15:00:00,75.9153135631179,A8,11,秋
2025-11-27 16:00:00,77.0846002592897,A8,11,秋
2025-11-27 17:00:00,77.0494415629004,A8,11,秋
2025-11-27 18:00:00,75.4368070709199,A8,11,秋
2025-11-27 19:00:00,75.7575122918971,A8,11,秋
2025-11-27 20:00:00,76.6298511933941,A8,11,秋
2025-11-27 21:00:00,75.8197679538568,A8,11,秋
2025-11-27 22:00:00,76.8291445015099,A8,11,秋
2025-11-27 23:00:00,77.985830664625,A8,11,秋
2025-11-28 00:00:00,77.051792703617,A8,11,秋
2025-11-28 01:00:00,75.5450698815564,A8,11,秋
2025-11-28 02:00:00,76.0328606311209,A8,11,秋
2025-11-28 03:00:00,75.8614393930873,A8,11,秋
2025-11-28 04:00:00,76.5479662266575,A8,11,秋
2025-11-28 05:00:00,75.7595348787638,A8,11,秋
2025-11-28 06:00:00,77.5945943214,A8,11,秋
2025-11-28 07:00:00,75.4935088381537,A8,11,秋
2025-11-28 08:00:00,77.9186328528109,A8,11,秋
2025-11-28 09:00:00,76.4140558186924,A8,11,秋
2025-11-28 10:00:00,77.1739404816225,A8,11,秋
2025-11-28 11:00:00,76.5155016231596,A8,11,秋
2025-11-28 12:00:00,75.1467774274541,A8,11,秋
2025-11-28 13:00:00,76.2607234354078,A8,11,秋
2025-11-28 14:00:00,78.3761893990826,A8,11,秋
2025-11-28 15:00:00,77.2513231665582,A8,11,秋
2025-11-28 16:00:00,75.3013728799833,A8,11,秋
2025-11-28 17:00:00,76.6514409947235,A8,11,秋
2025-11-28 18:00:00,75.7199624079424,A8,11,秋
2025-11-28 19:00:00,77.5953353482641,A8,11,秋
2025-11-28 20:00:00,76.7994375431704,A8,11,秋
2025-11-28 21:00:00,76.6187830161628,A8,11,秋
2025-11-28 22:00:00,76.3882049230511,A8,11,秋
2025-11-28 23:00:00,75.5008582871979,A8,11,秋
2025-11-29 07:00:00,76.8203193530286,A8,11,秋
2025-11-29 08:00:00,77.1824383228447,A8,11,秋
2025-11-29 09:00:00,77.5451952205268,A8,11,秋
2025-11-29 10:00:00,76.9472270598476,A8,11,秋
2025-11-29 11:00:00,76.6981266674106,A8,11,秋
2025-11-29 12:00:00,76.4028953947859,A8,11,秋
2025-11-29 13:00:00,76.4859231215587,A8,11,秋
2025-11-29 14:00:00,78.1535852987524,A8,11,秋
2025-11-29 15:00:00,77.7465590601371,A8,11,秋
2025-11-29 16:00:00,76.5890149311255,A8,11,秋
2025-11-29 17:00:00,75.0468353728003,A8,11,秋
2025-11-29 18:00:00,76.0674097857619,A8,11,秋
2025-11-29 19:00:00,76.9104244666112,A8,11,秋
2025-11-29 20:00:00,76.538745362325,A8,11,秋
2025-11-30 07:00:00,88.6284573169416,A8,11,秋
2025-11-30 08:00:00,75.993769809963,A8,11,秋
2025-11-30 09:00:00,74.877132959615,A8,11,秋
2025-11-30 10:00:00,75.5176440232784,A8,11,秋
2025-11-30 11:00:00,75.380299236233,A8,11,秋
2025-11-30 12:00:00,75.1376895551211,A8,11,秋
2025-11-30 13:00:00,75.8349354327428,A8,11,秋
2025-11-30 14:00:00,74.7876431665591,A8,11,秋
2025-11-30 15:00:00,75.5768537439763,A8,11,秋
2025-11-30 16:00:00,75.9038504092461,A8,11,秋
2025-11-30 17:00:00,74.1810693002106,A8,11,秋
2025-11-30 18:00:00,76.5527086212621,A8,11,秋
2025-12-05 11:00:00,75.736378955502,A8,12,冬
2025-12-05 12:00:00,75.6809719816091,A8,12,冬
2025-12-05 13:00:00,61.6869730028566,A8,12,冬
2025-12-05 14:00:00,75.3989899563237,A8,12,冬
2025-12-05 15:00:00,74.5465625857973,A8,12,冬
2025-12-05 16:00:00,75.2724152295968,A8,12,冬
2025-12-05 17:00:00,75.1070714647649,A8,12,冬
2025-12-05 18:00:00,75.3619408556023,A8,12,冬
2025-12-05 19:00:00,75.0168355816108,A8,12,冬
2025-12-05 20:00:00,75.5202877547862,A8,12,冬
2025-12-05 21:00:00,75.250963504332,A8,12,冬
2025-12-05 22:00:00,74.9241993792852,A8,12,冬
2025-12-05 23:00:00,75.2352177692502,A8,12,冬
2025-12-06 00:00:00,75.1620969880735,A8,12,冬
2025-12-06 01:00:00,75.1264996825622,A8,12,冬
2025-12-06 02:00:00,74.9217707154667,A8,12,冬
2025-12-06 03:00:00,74.7610445879197,A8,12,冬
2025-12-06 04:00:00,74.9182850100286,A8,12,冬
2025-12-06 05:00:00,75.3328013190076,A8,12,冬
2025-12-06 06:00:00,75.7119232958312,A8,12,冬
2025-12-06 07:00:00,75.3096637048919,A8,12,冬
2025-12-06 08:00:00,74.9882954507468,A8,12,冬
2025-12-06 09:00:00,74.8186804894254,A8,12,冬
2025-12-06 23:00:00,75.3047781252351,A8,12,冬
2025-12-07 00:00:00,74.4380006807135,A8,12,冬
2025-12-07 01:00:00,73.8791959298423,A8,12,冬
2025-12-07 02:00:00,74.6392605862073,A8,12,冬
2025-12-07 03:00:00,74.2855471555269,A8,12,冬
2025-12-07 04:00:00,74.6912416466914,A8,12,冬
2025-12-07 05:00:00,73.7272889379839,A8,12,冬
2025-12-07 06:00:00,74.3201587859249,A8,12,冬
2025-12-07 07:00:00,74.8649500352618,A8,12,冬
2025-12-07 11:00:00,74.2885154562407,A8,12,冬
2025-12-07 12:00:00,74.8960433244413,A8,12,冬
2025-12-07 13:00:00,74.3274746866526,A8,12,冬
2025-12-07 14:00:00,74.041323736981,A8,12,冬
2025-12-07 15:00:00,74.2899588162313,A8,12,冬
2025-12-07 16:00:00,74.2730213333006,A8,12,冬
2025-12-07 17:00:00,74.0379303085152,A8,12,冬
2025-12-07 18:00:00,74.276976122733,A8,12,冬
2025-12-07 19:00:00,74.5170987337358,A8,12,冬
2025-12-07 20:00:00,74.3403940764406,A8,12,冬
2025-12-07 21:00:00,74.3233669233457,A8,12,冬
2025-12-07 22:00:00,74.1929383687132,A8,12,冬
2025-12-07 23:00:00,74.1618032743563,A8,12,冬
2025-12-08 00:00:00,73.8554629450646,A8,12,冬
2025-12-08 01:00:00,73.8224154622761,A8,12,冬
2025-12-08 02:00:00,73.9301914005882,A8,12,冬
2025-12-08 03:00:00,73.5554228169887,A8,12,冬
2025-12-08 04:00:00,73.7996040355406,A8,12,冬
2025-12-08 05:00:00,73.6729313555123,A8,12,冬
2025-12-08 06:00:00,74.1049728669578,A8,12,冬
2025-12-08 08:00:00,73.8355856118102,A8,12,冬
2025-12-08 10:00:00,73.934515283942,A8,12,冬
2025-12-08 11:00:00,74.0402732130112,A8,12,冬
2025-12-08 12:00:00,74.1681714120613,A8,12,冬
2025-12-08 13:00:00,74.4877951643605,A8,12,冬
2025-12-08 14:00:00,74.2154095023493,A8,12,冬
2025-12-08 15:00:00,74.1989349720893,A8,12,冬
2025-12-08 16:00:00,74.1339515290878,A8,12,冬
2025-12-08 17:00:00,73.8541804079396,A8,12,冬
2025-12-08 18:00:00,73.7202420352208,A8,12,冬
2025-12-08 19:00:00,73.6997199791587,A8,12,冬
2025-12-08 20:00:00,73.9265559670197,A8,12,冬
2025-12-08 21:00:00,73.7116862790554,A8,12,冬
2025-12-08 22:00:00,74.1966915162388,A8,12,冬
2025-12-08 23:00:00,73.7691644658481,A8,12,冬
2025-12-09 00:00:00,72.9386808402904,A8,12,冬
2025-12-09 01:00:00,69.5838916996998,A8,12,冬
2025-12-09 02:00:00,73.6258825064005,A8,12,冬
2025-12-09 03:00:00,73.5091944165246,A8,12,冬
2025-12-09 04:00:00,73.6662102084953,A8,12,冬
2025-12-09 05:00:00,73.3159176527788,A8,12,冬
2025-12-09 06:00:00,73.4996557792862,A8,12,冬
2025-12-09 07:00:00,72.9950668429875,A8,12,冬
2025-12-09 08:00:00,73.4797468306252,A8,12,冬
2025-12-09 09:00:00,73.0517447835553,A8,12,冬
2025-12-09 10:00:00,72.9634756453029,A8,12,冬
2025-12-09 11:00:00,73.4208200705323,A8,12,冬
2025-12-09 23:00:00,73.3637454137505,A8,12,冬
2025-12-10 00:00:00,72.2337796292437,A8,12,冬
2025-12-10 01:00:00,72.9347691261076,A8,12,冬
2025-12-10 02:00:00,72.4738419624201,A8,12,冬
2025-12-10 03:00:00,72.4334294842252,A8,12,冬
2025-12-10 04:00:00,72.1982640705463,A8,12,冬
2025-12-10 05:00:00,72.6584983189161,A8,12,冬
2025-12-10 06:00:00,72.129964938349,A8,12,冬
2025-12-10 07:00:00,72.2550737164633,A8,12,冬
2025-12-10 08:00:00,72.2547202429898,A8,12,冬
2025-12-10 09:00:00,72.618921106447,A8,12,冬
2025-12-10 10:00:00,72.3122922205047,A8,12,冬
2025-12-10 11:00:00,72.3456535716867,A8,12,冬
2025-12-10 12:00:00,65.4642597595433,A8,12,冬
2025-12-10 13:00:00,72.3926545759607,A8,12,冬
2025-12-10 14:00:00,72.4805265297915,A8,12,冬
2025-12-10 15:00:00,72.5071449082576,A8,12,冬
2025-12-10 16:00:00,72.3687884644555,A8,12,冬
2025-12-10 17:00:00,72.6062322629364,A8,12,冬
2025-12-10 18:00:00,72.6136216250597,A8,12,冬
2025-12-10 19:00:00,72.6005222272831,A8,12,冬
2025-12-10 20:00:00,72.6578921090993,A8,12,冬
2025-12-10 21:00:00,72.3897843395857,A8,12,冬
2025-12-10 22:00:00,72.0998645234331,A8,12,冬
2025-12-10 23:00:00,72.3682032110007,A8,12,冬
2025-12-11 00:00:00,71.5744244262618,A8,12,冬
2025-12-11 01:00:00,71.4334341246889,A8,12,冬
2025-12-11 02:00:00,71.6057189781654,A8,12,冬
2025-12-11 03:00:00,71.9146615109654,A8,12,冬
2025-12-11 12:00:00,71.4216306590258,A8,12,冬
2025-12-11 13:00:00,71.7197137314563,A8,12,冬
2025-12-11 14:00:00,72.0441863681788,A8,12,冬
2025-12-11 15:00:00,71.5119621753716,A8,12,冬
2025-12-11 16:00:00,71.6470500597325,A8,12,冬
2025-12-11 17:00:00,71.4833048208013,A8,12,冬
2025-12-11 18:00:00,71.6727570739019,A8,12,冬
2025-12-11 19:00:00,71.1775485870001,A8,12,冬
2025-12-11 20:00:00,71.2558394687411,A8,12,冬
2025-12-11 21:00:00,71.5792477572853,A8,12,冬
2025-12-11 22:00:00,71.8140803814735,A8,12,冬
2025-12-11 23:00:00,71.4426021739605,A8,12,冬
2025-12-12 00:00:00,71.3203126034285,A8,12,冬
2025-12-12 01:00:00,70.7008849146578,A8,12,冬
2025-12-12 02:00:00,70.3646163248282,A8,12,冬
2025-12-12 03:00:00,70.6370581158832,A8,12,冬
2025-12-12 04:00:00,70.5592290508875,A8,12,冬
2025-12-12 05:00:00,70.732772545187,A8,12,冬
2025-12-12 06:00:00,70.4537543110596,A8,12,冬
2025-12-12 07:00:00,70.7527929956109,A8,12,冬
2025-12-12 08:00:00,70.2667162533476,A8,12,冬
2025-12-12 09:00:00,70.6125878527591,A8,12,冬
2025-12-12 10:00:00,70.5152665857308,A8,12,冬
2025-12-12 11:00:00,71.0152041890254,A8,12,冬
2025-12-12 12:00:00,70.427742117022,A8,12,冬
2025-12-12 13:00:00,71.0984274068803,A8,12,冬
2025-12-12 14:00:00,70.8750114866435,A8,12,冬
2025-12-12 15:00:00,71.2791086141333,A8,12,冬
2025-12-12 16:00:00,70.6260118472456,A8,12,冬
2025-12-12 17:00:00,70.5820680795036,A8,12,冬
2025-12-12 18:00:00,70.6020948903569,A8,12,冬
2025-12-12 19:00:00,70.9329694795956,A8,12,冬
2025-12-12 20:00:00,70.5424493285412,A8,12,冬
2025-12-12 21:00:00,71.1685897527263,A8,12,冬
2025-12-12 22:00:00,70.8162698015034,A8,12,冬
2025-12-12 23:00:00,70.6720984563808,A8,12,冬
2025-12-13 00:00:00,70.2420493153457,A8,12,冬
2025-12-13 01:00:00,70.0714832072875,A8,12,冬
2025-12-13 02:00:00,70.351541013577,A8,12,冬
2025-12-13 03:00:00,70.2913981204041,A8,12,冬
2025-12-13 04:00:00,70.2995585460001,A8,12,冬
2025-12-13 05:00:00,70.3466982913486,A8,12,冬
2025-12-13 06:00:00,70.5143345587707,A8,12,冬
2025-12-13 09:00:00,69.7839772664415,A8,12,冬
2025-12-13 11:00:00,70.4051016725475,A8,12,冬
2025-12-13 13:00:00,70.6111553881334,A8,12,冬
2025-12-14 01:00:00,70.1938313120155,A8,12,冬
2025-12-14 02:00:00,70.1688109398835,A8,12,冬
2025-12-14 03:00:00,70.3377765349088,A8,12,冬
2025-12-14 04:00:00,69.8367397802458,A8,12,冬
2025-12-14 07:00:00,69.4238494057446,A8,12,冬
2025-12-14 11:00:00,70.0991135124234,A8,12,冬
2025-12-14 12:00:00,69.8471492125201,A8,12,冬
2025-12-14 13:00:00,69.785472015714,A8,12,冬
2025-12-14 14:00:00,69.8887607636152,A8,12,冬
2025-12-14 15:00:00,69.8620811581518,A8,12,冬
2025-12-14 16:00:00,70.0490527580725,A8,12,冬
2025-12-14 17:00:00,69.8897656397176,A8,12,冬
2025-12-14 18:00:00,70.0440028539471,A8,12,冬
2025-12-14 19:00:00,69.5383701622645,A8,12,冬
2025-12-14 20:00:00,69.2987374568086,A8,12,冬
2025-12-14 21:00:00,70.3737878137739,A8,12,冬
2025-12-14 22:00:00,69.70211535565,A8,12,冬
2025-12-14 23:00:00,69.6645137402363,A8,12,冬
2025-12-15 00:00:00,69.0268400331286,A8,12,冬
2025-12-15 01:00:00,69.2701684750223,A8,12,冬
2025-12-15 02:00:00,69.3624866385623,A8,12,冬
2025-12-15 03:00:00,69.9472963639664,A8,12,冬
2025-12-15 04:00:00,69.5862562667593,A8,12,冬
2025-12-15 05:00:00,69.9193879048107,A8,12,冬
2025-12-15 07:00:00,69.089714619517,A8,12,冬
2025-12-15 08:00:00,69.4055534003976,A8,12,冬
2025-12-15 09:00:00,69.4615021239134,A8,12,冬
2025-12-15 11:00:00,69.6207181866537,A8,12,冬
2025-12-15 12:00:00,69.4673832473521,A8,12,冬
2025-12-15 13:00:00,69.5334668909789,A8,12,冬
2025-12-15 14:00:00,69.1739445457875,A8,12,冬
2025-12-15 15:00:00,69.4719184431901,A8,12,冬
2025-12-15 16:00:00,69.1403855743279,A8,12,冬
2025-12-15 17:00:00,69.4487265334328,A8,12,冬
2025-12-15 18:00:00,69.4681872599219,A8,12,冬
2025-12-15 19:00:00,69.3796979268686,A8,12,冬
2025-12-15 20:00:00,69.6673694411586,A8,12,冬
2025-12-15 21:00:00,69.5295362592043,A8,12,冬
2025-12-15 22:00:00,69.2449660135295,A8,12,冬
2025-12-15 23:00:00,69.5029067541592,A8,12,冬
2025-12-16 00:00:00,69.2796559827209,A8,12,冬
2025-12-16 01:00:00,68.6329521404844,A8,12,冬
2025-12-16 02:00:00,68.9491998204169,A8,12,冬
2025-12-16 03:00:00,68.8341086426717,A8,12,冬
2025-12-16 04:00:00,69.4365753416995,A8,12,冬
2025-12-16 05:00:00,69.2221814894884,A8,12,冬
2025-12-16 06:00:00,68.9030763072983,A8,12,冬
2025-12-16 07:00:00,69.4047811948693,A8,12,冬
2025-12-16 08:00:00,68.7130509316136,A8,12,冬
2025-12-16 09:00:00,69.1872118635775,A8,12,冬
2025-12-16 10:00:00,69.1068814107658,A8,12,冬
2025-12-16 11:00:00,69.4536186105203,A8,12,冬
2025-12-16 12:00:00,69.2259440789145,A8,12,冬
2025-12-16 13:00:00,68.968854571659,A8,12,冬
2025-12-16 14:00:00,69.0162601514788,A8,12,冬
2025-12-16 15:00:00,69.2192475225164,A8,12,冬
2025-12-16 16:00:00,68.7843030775865,A8,12,冬
2025-12-16 17:00:00,69.3549367522211,A8,12,冬
2025-12-16 18:00:00,69.616978510127,A8,12,冬
2025-12-16 19:00:00,69.1581644600754,A8,12,冬
2025-12-16 20:00:00,69.1120538109417,A8,12,冬
2025-12-16 21:00:00,68.8155130447119,A8,12,冬
2025-12-16 22:00:00,68.8285006210135,A8,12,冬
2025-12-16 23:00:00,68.8500162645715,A8,12,冬
2025-12-17 00:00:00,68.4708853207737,A8,12,冬
2025-12-17 01:00:00,53.4339300097292,A8,12,冬
2025-12-17 02:00:00,68.457155553095,A8,12,冬
2025-12-17 03:00:00,68.568375479298,A8,12,冬
2025-12-17 04:00:00,69.1816125803741,A8,12,冬
2025-12-17 05:00:00,68.0015488852852,A8,12,冬
2025-12-17 06:00:00,68.2547101134214,A8,12,冬
2025-12-17 08:00:00,68.4623007309488,A8,12,冬
2025-12-17 09:00:00,68.6153782279707,A8,12,冬
2025-12-17 10:00:00,68.0814071451891,A8,12,冬
2025-12-17 11:00:00,68.4002793148209,A8,12,冬
